State_Code,State,Type,Year,Type_Detail,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Hydropower Net Generation (million kilowatt hours),2011,Production,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Hydropower Net Generation (million kilowatt hours),2012,Production,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Hydropower Net Generation (million kilowatt hours),2013,Production,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Hydropower Net Generation (million kilowatt hours),2014,Production,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2010,Consumption,1180462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2011,Consumption,1235953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2012,Consumption,1348390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2013,Consumption,1245287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2014,Consumption,1246670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Natural Gas Expenditures (million USD),2010,Expenditures,7967.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Natural Gas Expenditures (million USD),2011,Expenditures,7700.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Natural Gas Expenditures (million USD),2012,Expenditures,6982.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Natural Gas Expenditures (million USD),2013,Expenditures,6852.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Natural Gas Expenditures (million USD),2014,Expenditures,7468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Natural Gas Average Price (USD per million BTU),2010,Price,6.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Natural Gas Average Price (USD per million BTU),2011,Price,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Natural Gas Average Price (USD per million BTU),2012,Price,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Natural Gas Average Price (USD per million BTU),2013,Price,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Natural Gas Average Price (USD per million BTU),2014,Price,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,LPG Consumption (billion BTU),2010,Consumption,20915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,LPG Consumption (billion BTU),2011,Consumption,19205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,LPG Consumption (billion BTU),2012,Consumption,17524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,LPG Consumption (billion BTU),2013,Consumption,16807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,LPG Consumption (billion BTU),2014,Consumption,16502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,LPG Expenditures (million USD),2010,Expenditures,606.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,LPG Expenditures (million USD),2011,Expenditures,605.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,LPG Expenditures (million USD),2012,Expenditures,466.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,LPG Expenditures (million USD),2013,Expenditures,448.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,LPG Expenditures (million USD),2014,Expenditures,481.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,LPG Average Price (USD per million BTU),2010,Price,28.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,LPG Average Price (USD per million BTU),2011,Price,31.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,LPG Average Price (USD per million BTU),2012,Price,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,LPG Average Price (USD per million BTU),2013,Price,26.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,LPG Average Price (USD per million BTU),2014,Price,29.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,GDP,2010,Total,729761.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,GDP,2011,Total,735244.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,GDP,2012,Total,764645.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,GDP,2013,Total,797343.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,GDP,2014,Total,835578.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Population Estimate,2010,Population,18852220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Population Estimate,2011,Population,19107900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Population Estimate,2012,Population,19355257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Population Estimate,2013,Population,19600311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Florida,Population Estimate,2014,Population,19893297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Consumption (billion BTU),2010,Consumption,3100144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Consumption (billion BTU),2011,Consumption,2982837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Consumption (billion BTU),2012,Consumption,2767491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Consumption (billion BTU),2013,Consumption,2782782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Consumption (billion BTU),2014,Consumption,2850990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Production (billion BTU),2010,Production,561796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Production (billion BTU),2011,Production,549483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Production (billion BTU),2012,Production,555238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Production (billion BTU),2013,Production,581082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Production (billion BTU),2014,Production,597955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Expenditures (million USD),2010,Expenditures,37231.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Expenditures (million USD),2011,Expenditures,42315.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Expenditures (million USD),2012,Expenditures,39837.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Expenditures (million USD),2013,Expenditures,39938.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Expenditures (million USD),2014,Expenditures,39727.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Average Price (USD/million BTU),2010,Price,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Average Price (USD/million BTU),2011,Price,21.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Average Price (USD/million BTU),2012,Price,21.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Average Price (USD/million BTU),2013,Price,21.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Average Price (USD/million BTU),2014,Price,20.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Consumption (billion BTU),2010,Consumption,96.216079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Consumption (billion BTU),2011,Consumption,92.78049722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Consumption (billion BTU),2012,Consumption,100.5525221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Consumption (billion BTU),2014,Consumption,102.4510723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Production (billion BTU),2010,Production,97.80827916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Production (billion BTU),2011,Production,101.0473481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Production (billion BTU),2012,Production,104.6545806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Production (billion BTU),2014,Production,102.903721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Expenditures (million USD),2010,Expenditures,113.6547253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Expenditures (million USD),2011,Expenditures,94.14283587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Expenditures (million USD),2012,Expenditures,100.2542849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Expenditures (million USD),2014,Expenditures,99.47243887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Average Price (USD/million BTU),2010,Price,117.7534247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Average Price (USD/million BTU),2011,Price,101.1167985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Average Price (USD/million BTU),2012,Price,98.34330419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Total Energy Average Price (USD/million BTU),2014,Price,98.03462798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Biomass Consumption (billion BTU),2010,Consumption,204742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Biomass Consumption (billion BTU),2011,Consumption,210583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Biomass Consumption (billion BTU),2012,Consumption,207725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Biomass Consumption (billion BTU),2013,Consumption,233509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Biomass Consumption (billion BTU),2014,Consumption,252985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Consumption (billion BTU),2010,Consumption,767906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Consumption (billion BTU),2011,Consumption,634756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Consumption (billion BTU),2012,Consumption,435546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Consumption (billion BTU),2013,Consumption,426184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Consumption (billion BTU),2014,Consumption,482657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Production (billion BTU),2010,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Production (billion BTU),2011,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Production (billion BTU),2012,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Production (billion BTU),2013,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Production (billion BTU),2014,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Expenditures (million USD),2010,Expenditures,2993.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Expenditures (million USD),2011,Expenditures,2400.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Expenditures (million USD),2012,Expenditures,1529.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Expenditures (million USD),2013,Expenditures,1371.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Expenditures (million USD),2014,Expenditures,1521.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Average Price (USD per million BTU),2010,Price,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Average Price (USD per million BTU),2011,Price,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Average Price (USD per million BTU),2012,Price,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Average Price (USD per million BTU),2013,Price,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Coal Average Price (USD per million BTU),2014,Price,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Electricity Consumption (billion BTU),2010,Consumption,479971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Electricity Consumption (billion BTU),2011,Consumption,465298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Electricity Consumption (billion BTU),2012,Consumption,446900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Electricity Consumption (billion BTU),2013,Consumption,445257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Electricity Consumption (billion BTU),2014,Consumption,463315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Electricity Expenditures (million USD),2010,Expenditures,12409.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Electricity Expenditures (million USD),2011,Expenditures,13108.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Electricity Expenditures (million USD),2012,Expenditures,12274.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Electricity Expenditures (million USD),2013,Expenditures,12647.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Electricity Expenditures (million USD),2014,Expenditures,13613.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Electricity Average Price (USD per million BTU),2010,Price,26.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Electricity Average Price (USD per million BTU),2011,Price,28.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Electricity Average Price (USD per million BTU),2012,Price,27.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Electricity Average Price (USD per million BTU),2013,Price,28.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Electricity Average Price (USD per million BTU),2014,Price,29.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Fossil Fuels Consumption (billion BTU),2010,Consumption,2324200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Fossil Fuels Consumption (billion BTU),2011,Consumption,2142535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Fossil Fuels Consumption (billion BTU),2012,Consumption,1946907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Fossil Fuels Consumption (billion BTU),2013,Consumption,1928374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Fossil Fuels Consumption (billion BTU),2014,Consumption,1985059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Geothermal Energy Consumption (billion BTU),2010,Consumption,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Geothermal Energy Consumption (billion BTU),2011,Consumption,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Geothermal Energy Consumption (billion BTU),2012,Consumption,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Geothermal Energy Consumption (billion BTU),2013,Consumption,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Geothermal Energy Consumption (billion BTU),2014,Consumption,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Geothermal Energy Net Generation (million kilowatt hours),2010,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Geothermal Energy Net Generation (million kilowatt hours),2011,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Geothermal Energy Net Generation (million kilowatt hours),2012,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Geothermal Energy Net Generation (million kilowatt hours),2013,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Geothermal Energy Net Generation (million kilowatt hours),2014,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Hydropower Consumption (billion BTU),2010,Consumption,32407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Hydropower Consumption (billion BTU),2011,Consumption,26282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Hydropower Consumption (billion BTU),2012,Consumption,21281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Hydropower Consumption (billion BTU),2013,Consumption,35431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Hydropower Consumption (billion BTU),2014,Consumption,29142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Hydropower Net Generation (million kilowatt hours),2010,Production,3322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Hydropower Net Generation (million kilowatt hours),2011,Production,2705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Hydropower Net Generation (million kilowatt hours),2012,Production,2236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Hydropower Net Generation (million kilowatt hours),2013,Production,3714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Hydropower Net Generation (million kilowatt hours),2014,Production,3064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2010,Consumption,541691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2011,Consumption,532310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2012,Consumption,625008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2013,Consumption,635287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2014,Consumption,666771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Natural Gas Expenditures (million USD),2010,Expenditures,4545.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Natural Gas Expenditures (million USD),2011,Expenditures,4165.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Natural Gas Expenditures (million USD),2012,Expenditures,3830.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Natural Gas Expenditures (million USD),2013,Expenditures,4417.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Georgia,Natural Gas Expenditures (million USD),2014,Expenditures,4963.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
